,up_x_R,up_y_R,bottom_x_R,bottom_y_R,left_x_R,left_y_R,right_x_R,right_y_R,med_x_R,med_y_R,up_x_L,up_y_L,bottom_x_L,bottom_y_L,left_x_L,left_y_L,right_x_L,right_y_L,med_x_L,med_y_L,sum_left,sum_right,left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y
1134,1.0,1.0,11.0,24.0,0.0,3.0,17.0,18.0,9.0,16.0,18.0,8.0,16.0,22.0,13.0,10.0,23.0,9.0,18.0,17.0,1048.800048828125,964.443115234375,67.2305142857,35.4966857143,27.858171428600002,36.4340571429
1135,8.0,12.0,4.0,25.0,3.0,23.0,20.0,20.0,10.0,20.0,32.0,1.0,19.0,23.0,12.0,12.0,32.0,7.0,19.5,19.0,1025.047119140625,1050.9725341796875,65.1515492958,36.672,27.431323943699997,37.5965070423
1136,10.0,22.0,13.0,23.0,10.0,21.0,11.0,21.0,10.0,22.5,32.0,0.0,19.0,18.0,28.0,20.0,32.0,1.0,31.0,2.0,1075.64306640625,1080.184326171875,67.692952381,35.6361904762,26.703619047600004,38.6811428571
1137,0.0,2.0,6.0,21.0,0.0,14.0,22.0,13.0,11.5,12.0,26.0,0.0,21.0,22.0,8.0,15.0,31.0,12.0,22.0,12.0,1010.505859375,1043.7373046875,66.7447741935,36.3991397849,28.5175053763,36.5570752688
1138,8.0,8.0,23.0,28.0,0.0,12.0,25.0,25.0,10.0,20.0,16.0,19.0,4.0,25.0,5.0,26.0,23.0,20.0,17.0,21.0,1057.4117431640625,920.14111328125,66.9740532319,36.9870114068,25.7221596958,38.9829353612
1139,1.0,1.0,5.0,22.0,0.0,12.0,24.0,14.0,10.5,12.0,29.0,0.0,18.0,23.0,13.0,11.0,30.0,2.0,19.0,12.0,1039.815673828125,1011.8353271484375,67.2069064748,36.8709064748,29.125294964000002,37.500431654699995
1140,3.0,9.0,12.0,22.0,0.0,14.0,17.0,20.0,9.0,11.0,17.0,12.0,20.0,25.0,14.0,12.0,31.0,16.0,20.0,15.5,1022.4627075195312,1005.12548828125,66.3555254237,39.410440678,29.0408135593,36.9970983051
1141,1.0,1.0,12.0,20.0,0.0,3.0,20.0,11.0,11.0,11.0,20.0,12.0,19.0,24.0,12.0,15.0,31.0,14.0,21.5,15.0,983.2196655273438,971.62353515625,67.83202973979999,37.1091747212,28.104802974000002,33.1364163569
1142,1.0,1.0,25.0,30.0,0.0,9.0,26.0,26.0,10.0,18.0,19.0,8.0,17.0,20.0,14.0,9.0,22.0,16.0,17.0,17.0,1055.85498046875,909.435302734375,66.3473385827,33.886488189,27.7674330709,35.953511811
1143,11.0,10.0,10.0,24.0,1.0,13.0,14.0,22.0,10.0,18.0,15.0,9.0,16.0,22.0,12.0,10.0,21.0,10.0,17.0,18.0,1046.10595703125,1028.568603515625,65.2768695652,35.5224347826,26.8497391304,37.2260869565
1144,2.0,6.0,27.0,24.0,0.0,10.0,25.0,21.0,11.0,11.0,16.0,7.0,27.0,23.0,9.0,17.0,32.0,13.0,21.0,13.0,911.5568237304688,888.9764404296875,67.72881911260001,35.1946484642,27.8039590444,34.399126279899995
1145,0.0,3.0,14.0,23.0,0.0,3.0,18.0,13.0,14.0,20.0,18.0,17.0,16.0,21.0,15.0,20.0,20.0,20.0,18.0,19.0,1065.9764404296875,1060.7137451171875,65.4510545455,34.2496581818,30.7126690909,36.8978618182
1146,5.0,11.0,11.0,23.0,0.0,16.0,19.0,11.0,11.0,14.0,22.0,11.0,19.0,22.0,11.0,12.0,29.0,12.0,19.0,13.0,1010.9686279296875,995.6744995117188,64.43456,36.5984,28.405440000000002,37.060159999999996
1147,4.0,11.0,6.0,25.0,0.0,17.0,20.0,15.0,10.0,14.0,19.0,14.0,27.0,26.0,17.0,14.0,32.0,0.0,24.5,15.0,1056.5411376953125,1020.3607788085938,68.14368,40.38528,29.429440000000003,38.74752
1148,5.0,11.0,22.0,26.0,0.0,15.0,25.0,14.0,11.0,16.0,23.0,9.0,20.0,24.0,5.0,17.0,32.0,12.0,19.0,16.0,896.8510131835938,891.0392456054688,66.9964536082,36.6244948454,25.1958762887,37.745814433
1149,5.0,8.0,11.0,28.0,0.0,23.0,27.0,24.0,10.0,22.0,13.0,18.0,13.0,23.0,10.0,19.0,16.0,22.0,13.0,21.0,1065.933349609375,983.1725463867188,62.407680000000006,36.7296,22.3198254545,38.0023854545
1150,8.0,8.0,12.0,23.0,0.0,12.0,21.0,23.0,10.0,13.0,15.0,9.0,29.0,23.0,8.0,21.0,32.0,15.0,21.0,14.0,927.7019653320312,925.819580078125,67.6331626298,37.2171072664,27.214505190300002,36.705550173
1151,11.0,9.0,12.0,24.0,2.0,13.0,23.0,12.0,12.0,14.0,24.0,10.0,24.0,21.0,15.0,12.0,24.0,10.0,18.0,13.0,1055.2117919921875,959.1646728515625,66.1867046263,37.662405694,29.1341209964,37.3508327402
1152,12.0,11.0,7.0,25.0,1.0,14.0,16.0,14.0,10.0,14.0,15.0,11.0,19.0,23.0,11.0,13.0,28.0,13.0,19.0,13.0,1022.3921508789062,1008.7097778320312,64.1688239203,37.7968903654,28.727920265799998,39.4151760797
1153,6.0,12.0,9.0,28.0,0.0,21.0,24.0,15.0,12.0,17.0,20.0,9.0,16.0,25.0,5.0,12.0,31.0,15.0,18.0,14.0,931.7960815429688,926.4196166992188,65.8358058252,38.4006213592,30.3661359223,40.3544854369
1154,16.0,19.0,16.0,19.0,16.0,19.0,16.0,19.0,16.0,19.0,16.0,20.0,17.0,20.0,16.0,20.0,17.0,20.0,16.5,20.0,1087.2587890625,1088.12158203125,65.19456,36.824,31.070079999999997,36.33664
1155,26.0,18.0,26.0,19.0,26.0,18.0,26.0,19.0,26.0,18.5,3.0,8.0,2.0,9.0,3.0,9.0,4.0,8.0,4.0,8.0,1080.9647216796875,1087.2117919921875,66.33134328359999,25.5542686567,26.333373134299997,27.229611940300003
1156,8.0,9.0,18.0,27.0,0.0,15.0,27.0,22.0,12.0,19.0,17.0,11.0,15.0,23.0,10.0,23.0,24.0,22.0,16.0,18.5,1021.439208984375,805.7686767578125,65.4816644295,36.4435973154,30.5428187919,36.4435973154
1157,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,12.0,19.0,18.0,19.0,18.0,19.0,18.0,19.0,18.0,19.0,18.0,19.0,1088.074462890625,1088.074462890625,64.34728057550001,35.3576978417,28.684316546799998,35.6729784173
1158,11.0,9.0,10.0,26.0,0.0,19.0,17.0,12.0,10.0,13.0,17.0,10.0,20.0,25.0,14.0,9.0,25.0,24.0,19.0,22.0,1039.8275146484375,1014.7646484375,66.6477491289,39.6827874564,26.760250871100002,39.9574076655
1159,7.0,8.0,4.0,24.0,0.0,12.0,21.0,13.0,10.0,14.0,19.0,12.0,19.0,26.0,10.0,15.0,32.0,14.0,20.0,16.0,961.7333374023438,956.690185546875,67.7290212766,37.8472851064,27.1639148936,35.796153191500004
1160,11.0,0.0,0.0,10.0,0.0,3.0,12.0,0.0,5.0,3.5,27.0,1.0,32.0,4.0,30.0,1.0,32.0,4.0,31.0,2.0,1072.486328125,1041.7137451171875,67.8811428571,35.7907692308,28.1821538462,34.3729230769
1161,11.0,14.0,28.0,29.0,0.0,24.0,29.0,29.0,13.0,17.0,16.0,14.0,5.0,30.0,2.0,24.0,26.0,21.0,14.5,19.0,1007.8510131835938,996.2980346679688,65.6874666667,36.2358857143,28.860952381,37.332723809499996
1162,6.0,13.0,8.0,25.0,0.0,18.0,23.0,17.0,10.0,18.0,25.0,11.0,26.0,23.0,6.0,16.0,31.0,16.0,19.0,16.0,887.7843627929688,889.7646484375,65.8114285714,36.1793142857,27.1426285714,37.5013714286
1163,0.0,1.0,27.0,25.0,1.0,0.0,18.0,24.0,10.5,18.0,20.0,11.0,25.0,24.0,15.0,12.0,25.0,24.0,20.0,23.0,1053.3607177734375,1038.9686279296875,67.0680412371,39.7954639175,27.8291134021,40.466474226799996
1164,30.0,13.0,26.0,29.0,2.0,15.0,30.0,15.0,26.0,19.0,1.0,13.0,3.0,19.0,3.0,16.0,5.0,13.0,4.0,14.5,1074.666748046875,1041.9725341796875,66.9153217993,37.1410380623,28.466491349499996,39.5629619377
1165,7.0,6.0,23.0,27.0,0.0,12.0,26.0,22.0,12.0,13.0,32.0,2.0,20.0,25.0,3.0,10.0,32.0,2.0,17.0,11.0,896.835205078125,884.2823486328125,63.5614054054,36.6531891892,27.7780540541,37.032
1166,1.0,4.0,6.0,21.0,0.0,6.0,16.0,9.0,7.0,15.0,15.0,9.0,20.0,22.0,16.0,18.0,21.0,22.0,19.0,19.0,1055.7882080078125,981.1098022460938,67.937976834,35.357652509699996,23.3465328185,33.6685714286
1167,9.0,14.0,8.0,31.0,0.0,19.0,26.0,26.0,10.0,22.0,14.0,15.0,3.0,31.0,3.0,30.0,32.0,16.0,18.0,17.0,1008.6235961914062,823.89013671875,69.7650218978,38.7374014599,28.7117080292,39.6259270073
1168,15.0,17.0,15.0,18.0,12.0,20.0,14.0,18.0,13.0,18.0,17.0,18.0,15.0,19.0,16.0,18.0,17.0,19.0,16.5,18.0,1080.219482421875,1079.37646484375,64.0043495146,35.5805825243,28.777631068,35.235417475700004
1169,10.0,11.0,15.0,28.0,0.0,18.0,26.0,27.0,13.0,15.0,18.0,10.0,19.0,25.0,8.0,15.0,21.0,11.0,15.0,13.0,1043.7607421875,980.686279296875,64.71447272729999,42.0455563636,28.1262545455,43.3183418182
1170,18.0,8.0,6.0,22.0,0.0,30.0,29.0,17.0,16.0,14.0,17.0,10.0,26.0,25.0,3.0,18.0,25.0,12.0,10.0,17.5,1021.5255126953125,1034.37255859375,66.7470114068,39.8608060837,28.180562737600003,37.7502661597
1171,4.0,12.0,24.0,26.0,1.0,16.0,26.0,25.0,15.0,18.0,22.0,13.0,28.0,25.0,7.0,24.0,31.0,18.0,18.0,19.0,931.0156860351562,903.4744873046875,67.3517886792,37.4863698113,29.6064,36.3274867925
1172,30.0,15.0,29.0,24.0,28.0,28.0,31.0,14.0,29.0,18.0,2.0,14.0,4.0,17.0,3.0,15.0,6.0,13.0,4.0,15.0,1071.556884765625,1073.294189453125,67.430200692,38.0674878893,29.395598615900003,39.855280276799995
1173,7.0,12.0,27.0,30.0,0.0,17.0,27.0,29.0,13.0,20.0,21.0,11.0,23.0,23.0,5.0,22.0,29.0,14.0,17.0,17.0,929.5333251953125,867.6549072265625,65.0019865772,35.5705771812,29.5364295302,37.7772885906
1174,9.0,11.0,26.0,31.0,0.0,17.0,28.0,24.0,15.0,20.0,18.0,12.0,19.0,24.0,11.0,15.0,28.0,13.0,18.0,18.0,1003.1529541015625,854.2431640625,67.792119403,37.5077014925,31.227582089600002,37.5077014925
1175,6.0,10.0,11.0,23.0,4.0,22.0,15.0,19.0,10.0,20.5,20.0,17.0,19.0,21.0,18.0,17.0,27.0,19.0,21.0,19.0,1057.823486328125,1050.0235595703125,68.1789431438,34.789244147199994,27.561632106999998,36.9946755853
1176,5.0,10.0,10.0,29.0,0.0,15.0,28.0,25.0,12.0,20.0,15.0,8.0,10.0,24.0,9.0,9.0,24.0,20.0,15.0,17.0,1000.1019287109375,829.8431396484375,65.2235102041,35.885387755100005,28.3213061224,39.1588571429
1177,5.0,8.0,26.0,31.0,0.0,13.0,28.0,23.0,13.0,20.0,17.0,11.0,16.0,25.0,9.0,14.0,26.0,24.0,17.0,19.0,1004.937255859375,835.4588623046875,66.5498647687,37.6234590747,27.6292099644,36.3778505338
1178,11.0,5.0,12.0,22.0,2.0,7.0,16.0,22.0,9.5,9.0,24.0,8.0,27.0,24.0,16.0,22.0,28.0,24.0,21.0,21.0,1043.9058837890625,1032.0274658203125,65.9788505747,38.694620689699995,29.8832183908,36.8790804598
1179,3.0,0.0,9.0,21.0,1.0,0.0,13.0,20.0,8.0,16.0,27.0,8.0,18.0,23.0,16.0,20.0,27.0,21.0,20.0,19.0,1041.8470458984375,1021.1686401367188,67.175732342,36.5756431227,25.8425576208,34.993605948
1180,14.0,10.0,26.0,24.0,1.0,13.0,24.0,16.0,13.0,14.0,12.0,12.0,25.0,25.0,5.0,25.0,29.0,17.0,17.0,16.0,962.690185546875,951.0235595703125,64.4760362538,38.0328217523,29.427045317199997,36.980592145
1181,3.0,0.0,25.0,28.0,0.0,3.0,26.0,25.0,5.0,6.0,19.0,3.0,19.0,22.0,15.0,4.0,28.0,20.0,20.0,6.0,1040.10986328125,995.7725830078125,65.7831325301,35.5797590361,27.463325301199998,37.1358072289
1182,4.0,0.0,0.0,5.0,0.0,4.0,7.0,2.0,2.5,2.0,29.0,1.0,32.0,1.0,29.0,2.0,31.0,1.0,31.0,1.0,1080.7607421875,1057.9097900390625,67.2146564885,35.0425648855,26.0749923664,34.3394198473
1183,0.0,3.0,24.0,27.0,0.0,4.0,25.0,23.0,10.0,16.0,17.0,8.0,24.0,24.0,10.0,9.0,32.0,11.0,20.0,13.0,915.2352905273438,874.7843017578125,65.46336,36.105920000000005,29.544320000000003,37.27872
1184,16.0,9.0,7.0,24.0,1.0,15.0,24.0,13.0,14.0,13.0,15.0,11.0,17.0,25.0,8.0,14.0,27.0,15.0,17.0,15.0,985.9058837890625,970.8548583984375,64.49169788520001,38.754996978899996,31.024241691799997,37.4095468278
1185,7.0,8.0,14.0,23.0,0.0,13.0,21.0,14.0,10.0,13.0,17.0,11.0,21.0,24.0,10.0,15.0,32.0,14.0,20.0,15.0,950.0901489257812,949.564697265625,66.2286043165,37.8885755396,27.813064748200002,36.7345035971
1186,9.0,14.0,3.0,27.0,3.0,27.0,28.0,16.0,13.0,21.0,21.0,15.0,26.0,25.0,5.0,24.0,25.0,26.0,16.0,21.0,1006.6744384765625,1011.1568603515625,65.0471563636,38.6618181818,29.8109672727,37.908130909099995
1187,10.0,10.0,25.0,31.0,0.0,19.0,27.0,28.0,14.0,20.0,23.0,9.0,15.0,25.0,6.0,15.0,30.0,15.0,17.0,18.0,907.7921752929688,856.2823486328125,66.4861538462,37.9618461538,29.4438681319,38.9721318681
1188,8.0,9.0,16.0,24.0,1.0,15.0,22.0,16.0,12.0,14.0,22.0,11.0,18.0,24.0,10.0,24.0,30.0,13.0,20.0,14.0,989.6038818359375,970.8901977539062,66.1490823529,38.347764705900005,30.219388235300002,37.611388235300005
1189,3.0,9.0,5.0,23.0,0.0,12.0,18.0,12.0,9.5,12.0,15.0,11.0,12.0,13.0,14.0,12.0,23.0,11.0,17.5,11.0,1068.2509765625,1008.8548583984375,64.7945038168,39.382351145,30.0644885496,38.7143816794
1190,1.0,1.0,16.0,20.0,0.0,3.0,16.0,20.0,13.0,18.0,18.0,18.0,16.0,19.0,16.0,19.0,18.0,18.0,17.0,18.5,1080.686279296875,1063.1607666015625,65.9967795527,36.2110159744,30.2166900958,36.2110159744
1191,5.0,11.0,3.0,25.0,0.0,16.0,18.0,13.0,9.0,14.0,15.0,8.0,25.0,21.0,9.0,13.0,30.0,12.0,18.0,11.5,975.062744140625,982.7803955078125,64.632742268,35.2894020619,26.6649072165,38.1413608247
1192,15.0,10.0,6.0,28.0,0.0,18.0,24.0,16.0,11.0,15.0,19.0,8.0,25.0,25.0,8.0,14.0,31.0,11.0,20.0,13.0,944.36474609375,933.435302734375,65.60256,37.8730338462,30.7197046154,39.17184
1193,9.0,10.0,27.0,30.0,0.0,15.0,27.0,28.0,14.0,19.0,30.0,1.0,4.0,27.0,3.0,26.0,32.0,2.0,14.0,17.0,903.1725463867188,880.9568481445312,62.928894409899996,37.0858136646,30.0903354037,38.2282732919
1194,10.0,12.0,10.0,25.0,2.0,23.0,21.0,15.0,12.0,21.0,15.0,9.0,23.0,22.0,10.0,22.0,27.0,19.0,18.0,18.0,997.0745239257812,998.8823852539062,65.59099619770001,34.8410646388,28.367452471500002,37.1008973384
1195,6.0,0.0,12.0,17.0,1.0,3.0,20.0,6.0,11.5,4.0,28.0,0.0,32.0,21.0,12.0,8.0,32.0,19.0,26.0,11.0,846.6195678710938,980.831298828125,67.4437714286,34.6008,28.8264,31.618285714299997
1196,0.0,1.0,9.0,26.0,0.0,7.0,21.0,23.0,9.0,14.0,18.0,11.0,17.0,25.0,9.0,14.0,20.0,23.0,16.0,20.0,1030.7451171875,924.686279296875,65.04696774189999,38.2784516129,27.2976774194,37.2201290323
1197,3.0,0.0,12.0,24.0,0.0,12.0,18.0,14.0,8.0,14.0,30.0,9.0,17.0,23.0,15.0,12.0,31.0,11.0,21.0,12.0,1010.1372680664062,999.4666748046875,66.7240239521,36.7248862275,29.447856287399997,37.9271856287
1198,6.0,10.0,27.0,30.0,0.0,15.0,28.0,28.0,13.0,20.0,25.0,12.0,27.0,28.0,4.0,26.0,31.0,19.0,19.0,21.0,900.3529052734375,867.803955078125,67.2918709677,38.9068387097,27.734709677399998,37.0067956989
1199,11.0,7.0,14.0,22.0,0.0,12.0,20.0,11.0,11.0,11.0,19.0,9.0,21.0,23.0,10.0,13.0,27.0,21.0,19.0,16.0,995.99609375,982.1529541015625,66.5004590164,36.7196065574,28.1775737705,35.1108196721
1200,11.0,9.0,15.0,25.0,0.0,16.0,25.0,31.0,12.0,12.0,20.0,8.0,19.0,26.0,8.0,13.0,31.0,13.0,19.0,12.0,997.0195922851562,997.188232421875,65.2076470588,40.7304705882,28.788,41.742
1201,9.0,10.0,1.0,27.0,0.0,13.0,25.0,24.0,7.5,13.5,14.0,13.0,16.0,24.0,13.0,14.0,17.0,23.0,15.0,22.0,1068.1685791015625,1009.4862060546875,63.6746847458,39.758969491500004,25.2873762712,40.5757830508
1202,0.0,8.0,3.0,23.0,0.0,11.0,18.0,12.0,10.0,11.0,23.0,8.0,27.0,22.0,10.0,12.0,31.0,11.0,19.0,11.0,995.0823974609375,987.1961059570312,64.47144186050001,37.0202790698,28.796651162800003,36.5201860465
1203,7.0,11.0,12.0,25.0,2.0,25.0,13.0,24.0,9.0,22.0,15.0,19.0,16.0,22.0,15.0,19.0,19.0,20.0,17.0,20.0,1072.3529052734375,1043.329345703125,66.1743322476,35.770788273600004,27.1298501629,38.6207687296
1204,7.0,12.0,10.0,29.0,0.0,19.0,25.0,26.0,11.0,19.0,21.0,10.0,16.0,25.0,6.0,14.0,23.0,14.0,14.0,15.0,977.6744995117188,866.6627197265625,62.6621414141,38.4197171717,30.5515959596,39.8926868687
1205,14.0,4.0,17.0,21.0,0.0,19.0,17.0,19.0,8.0,17.0,21.0,7.0,24.0,21.0,15.0,22.0,24.0,21.0,20.0,19.0,1063.1490478515625,1037.917724609375,65.01792700729999,37.4417518248,30.625401459899997,36.6492262774
1206,5.0,11.0,5.0,24.0,0.0,15.0,19.0,16.0,9.0,16.0,25.0,9.0,10.0,22.0,9.0,14.0,30.0,13.0,18.0,14.0,944.9530029296875,952.6666870117188,65.28781016949999,35.1887186441,27.490820339000003,37.1692474576
1207,3.0,12.0,26.0,25.0,0.0,16.0,26.0,25.0,11.0,17.0,26.0,11.0,12.0,23.0,8.0,18.0,30.0,11.0,20.0,16.0,977.1686401367188,966.819580078125,67.0333757962,35.7392101911,29.378751592399997,37.0547770701
1208,7.0,10.0,22.0,24.0,1.0,12.0,22.0,24.0,11.5,14.0,19.0,11.0,18.0,24.0,9.0,15.0,29.0,14.0,20.0,14.0,981.38037109375,966.3568725585938,65.7415495495,38.2307747748,29.7945945946,37.811027027
1209,7.0,12.0,13.0,26.0,0.0,19.0,23.0,14.0,11.0,16.0,15.0,11.0,24.0,25.0,9.0,13.0,30.0,17.0,19.0,15.0,934.070556640625,920.8352661132812,65.7285755396,38.3703021583,28.5776115108,38.9476834532
1210,13.0,9.0,22.0,23.0,0.0,16.0,26.0,21.0,13.0,13.0,12.0,10.0,24.0,24.0,6.0,12.0,29.0,15.0,17.0,14.0,958.6509399414062,947.2470092773438,64.24314110430001,37.455607361999995,29.7688343558,36.7220613497
1211,10.0,9.0,23.0,28.0,0.0,15.0,27.0,22.0,14.5,17.0,18.0,9.0,24.0,24.0,4.0,15.0,30.0,13.0,16.0,15.0,897.9136962890625,854.7019653320312,65.6653287197,36.0896885813,28.6089965398,36.407916955
1212,11.0,12.0,27.0,31.0,0.0,21.0,28.0,32.0,10.0,19.0,15.0,13.0,2.0,26.0,2.0,24.0,18.0,22.0,14.0,15.0,1051.917724609375,976.62744140625,63.8105288754,39.6100668693,28.7066261398,40.673653495399996
1213,7.0,11.0,16.0,26.0,1.0,20.0,23.0,16.0,13.0,16.0,30.0,1.0,17.0,25.0,7.0,15.0,32.0,7.0,18.0,14.0,912.8941040039062,922.0313720703125,63.017631068,38.3120776699,31.495456310700003,39.6899417476
1214,15.0,14.0,3.0,29.0,0.0,20.0,23.0,19.0,11.0,19.0,30.0,1.0,25.0,23.0,6.0,17.0,32.0,11.0,19.0,14.0,918.9490356445312,934.37255859375,64.3176656535,36.4960486322,29.1338115502,40.4390516717
1215,12.0,17.0,11.0,18.0,12.0,17.0,13.0,18.0,13.0,17.0,18.0,17.0,18.0,17.0,16.0,18.0,16.0,18.0,16.0,17.0,1082.796142578125,1079.3568115234375,64.4597227723,35.0561584158,28.4565544554,34.7196831683
1216,7.0,11.0,9.0,26.0,0.0,17.0,25.0,24.0,11.0,17.0,13.0,12.0,16.0,25.0,10.0,13.0,27.0,16.0,18.0,15.0,993.6077880859375,866.1725463867188,65.8580498221,38.8386619217,26.937395017800004,37.9042846975
1217,0.0,1.0,8.0,20.0,0.0,3.0,19.0,10.0,9.0,9.0,19.0,9.0,25.0,21.0,14.0,12.0,31.0,10.0,21.0,10.0,1039.2039794921875,1016.2940673828125,65.9232727273,37.639636363600005,31.574181818200003,36.2447272727
1218,3.0,0.0,15.0,22.0,0.0,13.0,17.0,19.0,9.0,14.0,29.0,8.0,20.0,20.0,15.0,11.0,31.0,10.0,22.0,11.0,1010.8666381835938,990.5725708007812,67.5172048193,34.9110361446,29.8655421687,36.3594216867
1219,13.0,20.0,11.0,22.0,11.0,20.0,14.0,22.0,12.0,21.0,20.0,19.0,21.0,20.0,17.0,19.0,20.0,21.0,18.0,20.0,1079.11767578125,1075.454833984375,66.3872924188,36.6896750903,28.161963898899998,37.4178194946
1220,4.0,8.0,25.0,27.0,0.0,14.0,26.0,28.0,12.0,14.0,19.0,13.0,16.0,25.0,10.0,25.0,24.0,22.0,17.0,16.0,1026.64697265625,922.823486328125,66.4663291139,38.582278480999996,29.3644556962,36.0902278481
1221,8.0,13.0,27.0,28.0,0.0,18.0,27.0,26.0,12.0,19.0,18.0,9.0,20.0,24.0,4.0,16.0,28.0,12.0,16.0,16.0,894.568603515625,876.9137573242188,64.2236810631,35.1522657807,28.2932093023,38.6969302326
1222,6.0,0.0,4.0,9.0,0.0,9.0,13.0,0.0,6.0,4.0,31.0,0.0,32.0,4.0,30.0,0.0,32.0,3.0,31.0,2.0,1072.431396484375,1025.933349609375,69.3419315589,34.431513308,27.6655209125,33.6587680608
1223,4.0,11.0,12.0,28.0,0.0,14.0,23.0,26.0,11.0,16.0,20.0,9.0,19.0,24.0,7.0,12.0,27.0,11.0,16.0,13.0,991.7490234375,898.2784423828125,65.8762105263,37.855207430300005,30.3909845201,39.480371516999995
1224,13.0,19.0,13.0,19.0,13.0,19.0,13.0,19.0,13.0,19.0,16.0,18.0,19.0,18.0,16.0,18.0,19.0,18.0,17.0,18.0,1086.188232421875,1088.070556640625,65.5392676056,35.829971831,30.2349295775,35.7444507042
1225,6.0,9.0,24.0,25.0,0.0,14.0,25.0,22.0,10.0,17.0,17.0,9.0,9.0,22.0,9.0,22.0,21.0,11.0,16.0,13.0,1026.12548828125,912.36474609375,65.3796666667,35.7973333333,27.405,37.0126666667
1226,9.0,11.0,12.0,26.0,0.0,19.0,23.0,17.0,11.0,17.0,20.0,8.0,18.0,24.0,7.0,13.0,30.0,15.0,18.0,13.0,916.2549438476562,900.298095703125,63.667783783800004,37.202270270300005,30.946378378400002,39.0457297297
1227,6.0,9.0,9.0,26.0,0.0,13.0,22.0,23.0,10.0,20.0,16.0,17.0,17.0,23.0,13.0,23.0,25.0,18.0,18.0,19.0,1051.450927734375,944.490234375,66.693,35.8815,28.072875,37.931999999999995
1228,0.0,1.0,22.0,32.0,0.0,3.0,26.0,28.0,12.0,18.0,15.0,14.0,16.0,27.0,7.0,18.0,25.0,16.0,14.0,20.0,997.38037109375,818.1528930664062,63.663620339,40.8715932203,27.479755932199996,37.9056813559
1229,0.0,3.0,22.0,27.0,0.0,10.0,25.0,22.0,13.0,17.0,11.0,9.0,7.0,24.0,6.0,11.0,22.0,13.0,13.0,13.0,996.4823608398438,876.431396484375,63.709063291099994,37.3285063291,28.8221772152,35.6673417722
1230,5.0,7.0,8.0,27.0,0.0,15.0,24.0,23.0,10.0,18.0,10.0,6.0,3.0,29.0,2.0,20.0,31.0,24.0,19.0,11.0,962.8235473632812,886.7843017578125,66.2084338983,37.6694237288,28.4931254237,38.5819118644
1231,3.0,0.0,14.0,19.0,0.0,3.0,29.0,6.0,9.0,7.0,32.0,0.0,22.0,21.0,7.0,8.0,32.0,19.0,25.0,12.0,900.12939453125,906.0117797851562,65.7373714286,33.3483428571,26.052685714299997,31.4732571429
1232,5.0,14.0,31.0,22.0,4.0,15.0,31.0,22.0,17.5,15.0,18.0,17.0,27.0,30.0,5.0,24.0,31.0,21.0,17.0,22.0,1020.5411987304688,1053.15673828125,67.5790769231,45.383032967,30.832879120900003,40.553494505500005
1233,6.0,13.0,4.0,30.0,1.0,15.0,26.0,17.0,12.0,22.0,32.0,1.0,13.0,23.0,11.0,19.0,32.0,2.0,15.5,20.0,1057.6981201171875,988.815673828125,63.0935172414,37.8091034483,29.001268965500003,39.3176275862
1234,7.0,12.0,2.0,27.0,3.0,13.0,29.0,27.0,13.5,21.0,17.0,15.0,29.0,28.0,6.0,26.0,29.0,28.0,20.0,22.5,1007.4627075195312,1004.556884765625,66.2752359551,40.4188764045,29.808539325799998,38.7070561798
1235,12.0,19.0,13.0,22.0,7.0,20.0,14.0,22.0,12.0,21.0,21.0,17.0,19.0,21.0,18.0,20.0,23.0,20.0,21.0,18.5,1063.87451171875,1066.568603515625,68.5867722772,35.052039604,28.4403960396,36.3846336634
1236,5.0,10.0,17.0,24.0,0.0,24.0,20.0,22.0,10.0,20.0,22.0,6.0,13.0,23.0,9.0,23.0,31.0,20.0,19.0,18.0,965.2862548828125,974.38427734375,66.8324686192,35.6429121339,26.4538242678,37.738041841
1237,7.0,12.0,6.0,29.0,0.0,17.0,24.0,26.0,10.0,20.0,17.0,10.0,1.0,29.0,2.0,23.0,31.0,17.0,18.0,14.0,960.8705444335938,912.176513671875,65.4425858586,38.0308686869,27.9686464646,40.2033131313
1238,10.0,19.0,11.0,23.0,5.0,21.0,14.0,19.0,11.0,21.0,19.0,17.0,18.0,21.0,17.0,17.0,23.0,17.0,20.0,18.0,1061.290283203125,1062.160888671875,67.18664900659999,34.7812450331,26.9028874172,37.0782516556
1239,3.0,0.0,12.0,19.0,0.0,3.0,11.0,20.0,2.0,2.0,16.0,18.0,17.0,18.0,16.0,18.0,17.0,18.0,16.5,18.0,1087.2156982421875,1065.325439453125,66.3456,35.2067555556,28.976,36.6688
1240,13.0,0.0,27.0,26.0,2.0,15.0,30.0,0.0,14.0,12.0,7.0,0.0,27.0,31.0,4.0,1.0,32.0,12.0,25.0,10.0,836.3294677734375,828.7176513671875,67.1907605634,43.9646197183,41.4061971831,42.181859154899996
1241,4.0,13.0,1.0,20.0,1.0,17.0,14.0,16.0,7.5,15.0,12.0,14.0,24.0,25.0,10.0,15.0,24.0,24.0,17.0,22.0,1052.0509033203125,1046.7685546875,65.14679584779999,39.7230726644,24.9536885813,41.4706712803
